player_name,first_name,middle_name,last_name,nick_name,suffix,player_url,player_id
John Knox,John,NULL,Knox,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=knoxjo01,1404
John Kruk,John,NULL,Kruk,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=krukjo01,1405
John Littlefield,John,NULL,Littlefield,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=littljo01,1406
John Lowenstein,John,NULL,Lowenstein,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=lowenjo01,1407
John Martin,John,NULL,Martin,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=martijo05,1408
John Marzano,John,NULL,Marzano,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=marzajo01,1409
John Matias,John,NULL,Matias,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=matiajo01,1410
John Mayberry,John,NULL,Mayberry,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=maybejo01,1411
John Milner,John,NULL,Milner,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=milnejo01,1412
John Mitchell,John,NULL,Mitchell,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=mitchjo02,1413
John Mizerock,John,NULL,Mizerock,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=mizerjo01,1414
John Montague,John,NULL,Montague,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=montajo01,1415
John Montefusco,John,NULL,Montefusco,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=montejo01,1416
John Morlan,John,NULL,Morlan,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=morlajo01,1417
John Morris,John,NULL,Morris,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=morrijo06,1418
John Moses,John,NULL,Moses,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=mosesjo01,1419
John O'Donoghue,John,NULL,O'Donoghue,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=odonjo02,1420
John Pacella,John,NULL,Pacella,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=paceljo01,1421
John Purdin,John,NULL,Purdin,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=purdijo01,1422
John Rabb,John,NULL,Rabb,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=rabbjo01,1423
John Russell,John,NULL,Russell,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=russejo02,1424
John Scott,John,NULL,Scott,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=scottjo01,1425
John Shelby,John,NULL,Shelby,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=shelbjo01,1426
John Smiley,John,NULL,Smiley,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=smilejo01,1427
John Smoltz,John,NULL,Smoltz,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=smoltjo01,1428
John Stearns,John,NULL,Stearns,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=stearjo01,1429
John Stefero,John,NULL,Stefero,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=stefejo01,1430
John Stephenson,John,NULL,Stephenson,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=stephjo02,1431
John Strohmayer,John,NULL,Strohmayer,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=strohjo01,1432
John Stuper,John,NULL,Stuper,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=stupejo01,1433
John Sutton,John,NULL,Sutton,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=suttojo01,1434
John Tamargo,John,NULL,Tamargo,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=tamarjo01,1435
John Tudor,John,NULL,Tudor,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=tudorjo01,1436
John Urrea,John,NULL,Urrea,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=urreajo01,1437
John Verhoeven,John,NULL,Verhoeven,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=verhojo01,1438
John Vukovich,John,NULL,Vukovich,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=vukovjo01,1439
John Wathan,John,NULL,Wathan,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=wathajo01,1440
John Wockenfuss,John,NULL,Wockenfuss,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=wockejo01,1441
Johnnie LeMaster,Johnnie,NULL,LeMaster,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=lemasjo01,1442
Johnny Bench,Johnny,NULL,Bench,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=benchjo01,1443
Johnny Briggs,Johnny,NULL,Briggs,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=briggjo02,1444
Johnny Callison,Johnny,NULL,Callison,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=callijo01,1445
Johnny Edwards,Johnny,NULL,Edwards,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=edwarjo01,1446
Johnny Goryl,Johnny,NULL,Goryl,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=goryljo01,1447
Johnny Grubb,Johnny,NULL,Grubb,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=grubbjo01,1448
Johnny Jeter,Johnny,NULL,Jeter,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=jeterjo01,1449
Johnny Oates,Johnny,NULL,Oates,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=oatesjo01,1450
Johnny Paredes,Johnny,NULL,Paredes,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=paredjo01,1451
Johnny Ray,Johnny,NULL,Ray,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=rayjo01,1452
Johnny Roseboro,Johnny,NULL,Roseboro,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=rosebjo01,1453
Jon Matlack,Jon,NULL,Matlack,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=matlajo01,1454
Jon Perlman,Jon,NULL,Perlman,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=perlmjo01,1455
Jorge Orta,Jorge,NULL,Orta,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=ortajo01,1456
Jose Alvarez,Jose,NULL,Alvarez,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=alvarjo01,1457
Jose Arcia,Jose,NULL,Arcia,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=arciajo01,1458
Jose Baez,Jose,NULL,Baez,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=baezjo01,1459
Jose Bautista,Jose,NULL,Bautista,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=bautijo01,1460
Jose Canseco,Jose,NULL,Canseco,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=cansejo01,1461
Jose Cardenal,Jose,NULL,Cardenal,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=cardejo02,1462
Jose Cecena,Jose,NULL,Cecena,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=cecenjo01,1463
Jose Cruz,Jose,NULL,Cruz,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=cruzjo01,1464
Jose DeLeon,Jose,NULL,DeLeon,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=deleojo01,1465
Jose Guzman,Jose,NULL,Guzman,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=guzmajo01,1466
Jose Lind,Jose,NULL,Lind,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=lindjo01,1467
Jose Martinez,Jose,NULL,Martinez,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=martijo04,1468
Jose Morales,Jose,NULL,Morales,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=moraljo01,1469
Jose Nunez,Jose,NULL,Nunez,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=nunezjo01,1470
Jose Oquendo,Jose,NULL,Oquendo,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=oquenjo01,1471
Jose Pagan,Jose,NULL,Pagan,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=paganjo01,1472
Jose Pena,Jose,NULL,Pena,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=penajo01,1473
Jose Rijo,Jose,NULL,Rijo,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=rijojo01,1474
Jose Santiago,Jose,NULL,Santiago,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=santijo02,1475
Jose Tartabull,Jose,NULL,Tartabull,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=tartajo01,1476
Jose Uribe,Jose,NULL,Uribe,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=uribejo01,1477
Juan Agosto,Juan,NULL,Agosto,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=agostju01,1478
Juan Beniquez,Juan,NULL,Beniquez,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=beniqju01,1479
Juan Berenguer,Juan,NULL,Berenguer,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=berenju01,1480
Juan Bernhardt,Juan,NULL,Bernhardt,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=bernhju01,1481
Juan Bonilla,Juan,NULL,Bonilla,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=bonilju01,1482
Juan Castillo,Juan,NULL,Castillo,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=castiju01,1483
Juan Eichelberger,Juan,NULL,Eichelberger,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=eicheju01,1484
Juan Espino,Juan,NULL,Espino,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=espinju01,1485
Juan Gonzalez,Juan,NULL,Gonzolez,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=gonzaju03,1486
Juan Marichal,Juan,NULL,Marichal,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=maricju01,1487
Juan Nieves,Juan,NULL,Nieves,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=nieveju01,1488
Juan Pizarro,Juan,NULL,Pizarro,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=pizarju01,1489
Juan Rios,Juan,NULL,Rios,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=riosju01,1490
Juan Samuel,Juan,NULL,Samuel,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=samueju01,1491
Julian Javier,Julian,NULL,Javier,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=javieju01,1492
Julio Cruz,Julio,NULL,Cruz,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=cruzju01,1493
Julio Franco,Julio,NULL,Franco,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=francju01,1494
Julio Gonzalez,Julio,NULL,Gonzalez,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=gonzaju01,1495
Julio Machado,Julio,NULL,Machado,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=machaju01,1496
Julio Solano,Julio,NULL,Solano,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=solanju01,1497
Julio Valdez,Julio,NULL,Valdez,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=valdeju01,1498
Junior Kennedy,Junior,NULL,Kennedy,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=kenneju01,1499
Junior Moore,Junior,NULL,Moore,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=mooreju01,1500
Junior Noboa,Junior,NULL,Noboa,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=noboaju01,1501
Junior Ortiz,Junior,NULL,Ortiz,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=ortizju01,1502
Justin Fitzgerald,Justin,NULL,Fitzgerald,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=fitzgmi01,1503
Kal Daniels,Kal,NULL,Daniels,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=danieka01,1504
Karl Best,Karl,NULL,Best,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=bestka01,1505
Keefe Cato,Keefe,NULL,Cato,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=catoke01,1506
Keith Atherton,Keith,NULL,Atherton,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=atherke01,1507
Keith Comstock,Keith,NULL,Comstock,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=comstke01,1508
Keith Drumright,Keith,NULL,Drumright,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=drumrke01,1509
Keith Hernandez,Keith,NULL,Hernandez,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=hernake01,1510
Keith Hughes,Keith,NULL,Hughes,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=hugheke01,1511
Keith Miller,Keith,NULL,Miller,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=milleke01,1512
Keith Moreland,Keith,NULL,Moreland,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=morelke01,1513
Kelly Downs,Kelly,NULL,Downs,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=downske01,1514
Kelly Gruber,Kelly,NULL,Gruber,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=grubeke01,1515
Kelly Mann,Kelly,NULL,Mann,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=mannke01,1516
Kelly Paris,Kelly,NULL,Paris,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=pariske01,1517
Kelvin Chapman,Kelvin,NULL,Chapman,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=chapmke01,1518
Ken Aspromonte,Ken,NULL,Aspromonte,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=asproke01,1519
Ken Berry,Ken,NULL,Berry,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=berryke01,1520
Ken Boswell,Ken,NULL,Boswell,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=bosweke01,1521
Ken Boyer,Ken,NULL,Boyer,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=boyerke01,1522
Ken Brett,Ken,NULL,Brett,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=brettke01,1523
Ken Caminiti,Ken,NULL,Caminiti,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=caminke01,1524
Ken Clay,Ken,NULL,Clay,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=clayke01,1525
Ken Dayley,Ken,NULL,Dayley,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=dayleke01,1526
Ken Dixon,Ken,NULL,Dixon,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=dixonke01,1527
Ken Forsch,Ken,NULL,Forsch,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=forscke01,1528
Ken Frailing,Ken,NULL,Frailing,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=frailke01,1529
Ken Gerhart,Ken,NULL,Gerhart,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=gerhake01,1530
Ken Griffey,Ken,NULL,Griffey,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=griffke01,1531
Ken Harrelson,Ken,NULL,Harrelson,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=harreke01,1532
Ken Henderson,Ken,NULL,Henderson,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=hendeke01,1533
Ken Holtzman,Ken,NULL,Holtzman,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=holtzke01,1534
Ken Howell,Ken,NULL,Howell,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=howelke01,1535
Ken Kravec,Ken,NULL,Kravec,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=kraveke01,1536
Ken Landreaux,Ken,NULL,Landreaux,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=landrke01,1537
Ken Macha,Ken,NULL,Macha,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=machake01,1538
Ken McMullen,Ken,NULL,McMullen,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=mcmulke01,1539
Ken Oberkfell,Ken,NULL,Oberkfell,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=oberkke01,1540
Ken Patterson,Ken,NULL,Patterson,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=patteke01,1541
Ken Phelps,Ken,NULL,Phelps,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=phelpke01,1542
Ken Reitz,Ken,NULL,Reitz,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=reitzke01,1543
Ken Reynolds,Ken,NULL,Reynolds,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=reynoke01,1544
Ken Rudolph,Ken,NULL,Rudolph,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=rudolke01,1545
Ken Sanders,Ken,NULL,Sanders,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=sandeke01,1546
Ken Schrom,Ken,NULL,Schrom,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=schroke01,1547
Ken Singleton,Ken,NULL,Singleton,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=singlke01,1548
Ken Suarez,Ken,NULL,Suarez,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=suareke01,1549
Ken Szotkiewicz,Ken,NULL,Szotkiewicz,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=szotkke01,1550
Ken Tatum,Ken,NULL,Tatum,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=tatumke01,1551
Ken Williams,Ken,NULL,Williams,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=willike01,1552
Ken Wright,Ken,NULL,Wright,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=wrighke01,1553
Kenny Williams,Kenny,NULL,Williams,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=willike02,1554
Kent Hrbek,Kent,NULL,Hrbek,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=hrbekke01,1555
Kent Tekulve,Kent,NULL,Tekulve,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=tekulke01,1556
Kevin Bass,Kevin,NULL,Bass,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=basske01,1557
Kevin Bell,Kevin,NULL,Bell,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=bellke01,1558
Kevin Coffman,Kevin,NULL,Coffman,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=coffmke01,1559
Kevin Collins,Kevin,NULL,Collins,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=collike01,1560
Kevin Elster,Kevin,NULL,Elster,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=elsteke01,1561
Kevin Gross,Kevin,NULL,Gross,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=grosske01,1562
Kevin Hagen,Kevin,NULL,Hagen,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=hagenke01,1563
Kevin Hickey,Kevin,NULL,Hickey,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=hickeke01,1564
Kevin Kobel,Kevin,NULL,Kobel,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=kobelke01,1565
Kevin McReynolds,Kevin,NULL,McReynolds,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=mcreyke01,1566
Kevin Mitchell,Kevin,NULL,Mitchell,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=mitchke01,1567
Kevin Ritz,Kevin,NULL,Ritz,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=ritzke01,1568
Kevin Romine,Kevin,NULL,Romine,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=rominke01,1569
Kevin Saucier,Kevin,NULL,Saucier,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=saucike01,1570
Kevin Seitzer,Kevin,NULL,Seitzer,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=seitzke01,1571
Kevin Tapani,Kevin,NULL,Tapani,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=tapanke01,1572
Kiko Garcia,Kiko,NULL,Garcia,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=garciki01,1573
Kip Young,Kip,NULL,Young,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=youngki01,1574
Kirby Puckett,Kirby,NULL,Puckett,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=puckeki01,1575
Kirk Gibson,Kirk,NULL,Gibson,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=gibsoki01,1576
Kirk McCaskill,Kirk,NULL,McCaskill,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=mccaski01,1577
Kirt Manwaring,Kirt,NULL,Manwaring,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=manwaki01,1578
Kurt Bevacqua,Kurt,NULL,Bevacqua,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=bevacku01,1579
Kurt Kepshire,Kurt,NULL,Kepshire,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=kepshku01,1580
Kurt Stillwell,Kurt,NULL,Stillwell,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=stillku01,1581
La Rue Washington,La Rue,NULL,Washington,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=washila01,1582
Lamar Johnson,Lamar,NULL,Johnson,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=johnsla02,1583
LaMarr Hoyt,LaMarr,NULL,Hoyt,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=hoytla01,1584
Lance McCullers,Lance,NULL,McCullers,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=mcculla01,1585
Lance Parrish,Lance,NULL,Parrish,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=parrila02,1586
Lance Rautzhan,Lance,NULL,Rautzhan,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=rautzla01,1587
Larry Andersen,Larry,NULL,Andersen,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=anderla02,1588
Larry Biittner,Larry,NULL,Biittner,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=biittla01,1589
Larry Bowa,Larry,NULL,Bowa,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=bowala01,1590
Larry Bradford,Larry,NULL,Bradford,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=bradfla01,1591
Larry Brown,Larry,NULL,Brown,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=brownla01,1592
Larry Burchart,Larry,NULL,Burchart,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=burchla01,1593
Larry Christenson,Larry,NULL,Christenson,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=chrisla01,1594
Larry Cox,Larry,NULL,Cox,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=coxla01,1595
Larry Demery,Larry,NULL,Demery,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=demerla01,1596
Larry Dierker,Larry,NULL,Dierker,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=dierkla01,1597
Larry Gura,Larry,NULL,Gura,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=gurala01,1598
Larry Haney,Larry,NULL,Haney,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=haneyla01,1599
Larry Hardy,Larry,NULL,Hardy,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=hardyla01,1600
Larry Harlow,Larry,NULL,Harlow,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=harlola01,1601
Larry Herndon,Larry,NULL,Herndon,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=herndla01,1602
Larry Hisle,Larry,NULL,Hisle,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=hislela01,1603
Larry Jaster,Larry,NULL,Jaster,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=jastela01,1604
Larry Johnson,Larry,NULL,Johnson,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=johnsla01,1605
Larry Lintz,Larry,NULL,Lintz,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=lintzla01,1606
Larry McWilliams,Larry,NULL,McWilliams,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=mcwilla01,1607
Larry Milbourne,Larry,NULL,Milbourne,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=milbola01,1608
Larry Murray,Larry,NULL,Murray,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=murrala01,1609
Larry Owen,Larry,NULL,Owen,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=owenla01,1610
Larry Parrish,Larry,NULL,Parrish,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=parrila01,1611
Larry Sheets,Larry,NULL,Sheets,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=sheetla01,1612
Larry Stahl,Larry,NULL,Stahl,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=stahlla01,1613
Larry Walker,Larry,NULL,Walker,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=walkela01,1614
Larry Whisenton,Larry,NULL,Whisenton,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=whisela01,1615
Larry Wolfe,Larry,NULL,Wolfe,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=wolfela01,1616
Larvell Blanks,Larvell,NULL,Blanks,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=blankla01,1617
Lary Sorensen,Lary,NULL,Sorensen,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=sorenla01,1618
Lee Elia,Lee,NULL,Elia,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=eliale01,1619
Lee Guetterman,Lee,NULL,Guetterman,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=guettle01,1620
Lee Lacy,Lee,NULL,Lacy,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=lacyle01,1621
Lee May,Lee,NULL,May,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=mayle01,1622
Lee Maye,Lee,NULL,Maye,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=mayele01,1623
Lee Mazzilli,Lee,NULL,Mazzilli,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=mazzile01,1624
Lee Richard,Lee,NULL,Richard,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=richale01,1625
Lee Smith,Lee,NULL,Smith,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=smithle02,1626
Lee Stange,Lee,NULL,Stange,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=stangle01,1627
Lee Tunnell,Lee,NULL,Tunnell,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=tunnele01,1628
Lefty Grove,Lefty,NULL,Grove,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=grovele01,1629
Len Barker,Len,NULL,Barker,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=barkele01,1630
Len Gabrielson,Len,NULL,Gabrielson,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=gabrile02,1631
Len Matuszek,Len,NULL,Matuszek,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=matusle01,1632
Len Whitehouse,Len,NULL,Whitehouse,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=whitele01,1633
Lenn Sakata,Lenn,NULL,Sakata,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=sakatle01,1634
Lenny Dykstra,Lenny,NULL,Dykstra,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=dykstle01,1635
Lenny Faedo,Lenny,NULL,Faedo,NULL,NULL,https://www.baseball-almanac.com/players/player.php?p=faedole01,1636
