card_desc,card_notes,card_player_url,dups,player_id
Joey McLaughlin,,https://www.baseball-almanac.com/players/player.php?p=mclaujo01,,1361
Joey Meyer,,https://www.baseball-almanac.com/players/player.php?p=meyerjo01,,1362
John Balaz,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=balazjo01,,1363
John Bateman,,https://www.baseball-almanac.com/players/player.php?p=batemjo01,,1364
John Boccabella,,https://www.baseball-almanac.com/players/player.php?p=boccajo01,,1365
John Butcher,,https://www.baseball-almanac.com/players/player.php?p=butchjo01,,1366
John Candelaria,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=candejo01,,1367
John Cangelosi,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=cangejo01,,1368
John Castino,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=castijo01,,1369
John Cerutti,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=cerutjo01,,1370
John Christensen,,https://www.baseball-almanac.com/players/player.php?p=chrisjo02,,1371
John Costello,,https://www.baseball-almanac.com/players/player.php?p=costejo01,,1372
John Cumberland,,https://www.baseball-almanac.com/players/player.php?p=cumbejo01,,1373
John Curtis,,https://www.baseball-almanac.com/players/player.php?p=curtijo01,,1374
John D'Acquisto,,https://www.baseball-almanac.com/players/player.php?p=dacqjo01,,1375
John Davis,,https://www.baseball-almanac.com/players/player.php?p=davisjo04,,1376
John Denny,,https://www.baseball-almanac.com/players/player.php?p=dennyjo01,,1377
John Doherty,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=doherjo01,,1378
John Donaldson,,https://www.baseball-almanac.com/players/player.php?p=donaljo01,,1379
John Dopson,,https://www.baseball-almanac.com/players/player.php?p=dopsojo01,,1380
John Ellis,,https://www.baseball-almanac.com/players/player.php?p=ellisjo01,,1381
John Farrell,,https://www.baseball-almanac.com/players/player.php?p=farrejo03,,1382
John Franco,,https://www.baseball-almanac.com/players/player.php?p=francjo01,,1383
John Fulgham,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=fulghjo01,,1384
John Gelnar,,https://www.baseball-almanac.com/players/player.php?p=gelnajo01,,1385
John Habyan,,https://www.baseball-almanac.com/players/player.php?p=habyajo01,,1386
John Hale,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=halejo01,,1387
John Harris,,https://www.baseball-almanac.com/players/player.php?p=harrijo04,,1388
John Henry,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=henryjo01,,1389
John Henry Johnson,,https://www.baseball-almanac.com/players/player.php?p=johnsjo04,,1390
John Hiller,,https://www.baseball-almanac.com/players/player.php?p=hillejo01,,1391
John Hoover,Team USA Baseball Card,https://www.baseball-almanac.com/players/player.php?p=hoovejo02,,1392
John Johnson,,https://www.baseball-almanac.com/players/player.php?p=johnsjo01,,1393
John Kennedy,,https://www.baseball-almanac.com/players/player.php?p=kennejo03,DUP,1394
John Kennedy,,https://www.baseball-almanac.com/players/player.php?p=kennejo02,DUP,1395
John Knox,,https://www.baseball-almanac.com/players/player.php?p=knoxjo01,,1396
John Kruk,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=krukjo01,,1397
John Littlefield,,https://www.baseball-almanac.com/players/player.php?p=littljo01,,1398
John Lowenstein,,https://www.baseball-almanac.com/players/player.php?p=lowenjo01,,1399
John Martin,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=martijo05,,1400
John Marzano,Team USA Baseball Card,https://www.baseball-almanac.com/players/player.php?p=marzajo01,,1401
John Matias,,https://www.baseball-almanac.com/players/player.php?p=matiajo01,,1402
John Mayberry,,https://www.baseball-almanac.com/players/player.php?p=maybejo01,,1403
John Milner,,https://www.baseball-almanac.com/players/player.php?p=milnejo01,,1404
John Mitchell,,https://www.baseball-almanac.com/players/player.php?p=mitchjo02,,1405
John Mizerock,,https://www.baseball-almanac.com/players/player.php?p=mizerjo01,,1406
John Montague,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=montajo01,,1407
John Montefusco,,https://www.baseball-almanac.com/players/player.php?p=montejo01,,1408
John Morlan,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=morlajo01,,1409
John Morris,,https://www.baseball-almanac.com/players/player.php?p=morrijo06,DUP,1410
John Morris,,https://www.baseball-almanac.com/players/player.php?p=morrijo07,DUP,1411
John Moses,,https://www.baseball-almanac.com/players/player.php?p=mosesjo01,,1412
John O'Donoghue,,https://www.baseball-almanac.com/players/player.php?p=odonjo02,,1413
John Pacella,,https://www.baseball-almanac.com/players/player.php?p=paceljo01,,1414
John Purdin,,https://www.baseball-almanac.com/players/player.php?p=purdijo01,,1415
John Rabb,,https://www.baseball-almanac.com/players/player.php?p=rabbjo01,,1416
John Russell,,https://www.baseball-almanac.com/players/player.php?p=russejo02,,1417
John Scott,,https://www.baseball-almanac.com/players/player.php?p=scottjo01,,1418
John Shelby,,https://www.baseball-almanac.com/players/player.php?p=shelbjo01,,1419
John Smiley,,https://www.baseball-almanac.com/players/player.php?p=smilejo01,,1420
John Smoltz,,https://www.baseball-almanac.com/players/player.php?p=smoltjo01,,1421
John Stearns,,https://www.baseball-almanac.com/players/player.php?p=stearjo01,,1422
John Stefero,,https://www.baseball-almanac.com/players/player.php?p=stefejo01,,1423
John Stephenson,,https://www.baseball-almanac.com/players/player.php?p=stephjo02,,1424
John Strohmayer,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=strohjo01,,1425
John Stuper,,https://www.baseball-almanac.com/players/player.php?p=stupejo01,,1426
John Sutton,,https://www.baseball-almanac.com/players/player.php?p=suttojo01,,1427
John Tamargo,,https://www.baseball-almanac.com/players/player.php?p=tamarjo01,,1428
John Tudor,,https://www.baseball-almanac.com/players/player.php?p=tudorjo01,,1429
John Urrea,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=urreajo01,,1430
John Verhoeven,,https://www.baseball-almanac.com/players/player.php?p=verhojo01,,1431
John Vukovich,,https://www.baseball-almanac.com/players/player.php?p=vukovjo01,,1432
John Wathan,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=wathajo01,,1433
John Wockenfuss,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=wockejo01,,1434
Johnnie LeMaster,,https://www.baseball-almanac.com/players/player.php?p=lemasjo01,,1435
Johnny Bench,All-Star Card,https://www.baseball-almanac.com/players/player.php?p=benchjo01,,1436
Johnny Briggs,,https://www.baseball-almanac.com/players/player.php?p=briggjo02,,1437
Johnny Callison,,https://www.baseball-almanac.com/players/player.php?p=callijo01,,1438
Johnny Edwards,,https://www.baseball-almanac.com/players/player.php?p=edwarjo01,,1439
Johnny Grubb,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=grubbjo01,,1440
Johnny Jeter,,https://www.baseball-almanac.com/players/player.php?p=jeterjo01,,1441
Johnny Oates,,https://www.baseball-almanac.com/players/player.php?p=oatesjo01,,1442
Johnny Paredes,,https://www.baseball-almanac.com/players/player.php?p=paredjo01,,1443
Johnny Ray,,https://www.baseball-almanac.com/players/player.php?p=rayjo01,,1444
Johnny Roseboro,,https://www.baseball-almanac.com/players/player.php?p=rosebjo01,,1445
Jon Matlack,,https://www.baseball-almanac.com/players/player.php?p=matlajo01,,1446
Jon Perlman,,https://www.baseball-almanac.com/players/player.php?p=perlmjo01,,1447
Jorge Orta,,https://www.baseball-almanac.com/players/player.php?p=ortajo01,,1448
Jose Alvarez,,https://www.baseball-almanac.com/players/player.php?p=alvarjo01,,1449
Jose Arcia,,https://www.baseball-almanac.com/players/player.php?p=arciajo01,,1450
Jose Baez,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=baezjo01,,1451
Jose Bautista,,https://www.baseball-almanac.com/players/player.php?p=bautijo01,,1452
Jose Canseco,,https://www.baseball-almanac.com/players/player.php?p=cansejo01,,1453
Jose Cardenal,,https://www.baseball-almanac.com/players/player.php?p=cardejo02,,1454
Jose Cecena,,https://www.baseball-almanac.com/players/player.php?p=cecenjo01,,1455
Jose Cruz,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=cruzjo01,,1456
Jose DeLeon,,https://www.baseball-almanac.com/players/player.php?p=deleojo01,,1457
Jose Guzman,,https://www.baseball-almanac.com/players/player.php?p=guzmajo01,,1458
Jose Lind,,https://www.baseball-almanac.com/players/player.php?p=lindjo01,,1459
Jose Martinez,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=martijo04,,1460
Jose Morales,,https://www.baseball-almanac.com/players/player.php?p=moraljo01,,1461
Jose Nunez,,https://www.baseball-almanac.com/players/player.php?p=nunezjo01,,1462
Jose Oquendo,,https://www.baseball-almanac.com/players/player.php?p=oquenjo01,,1463
Jose Pagan,,https://www.baseball-almanac.com/players/player.php?p=paganjo01,,1464
Jose Pena,,https://www.baseball-almanac.com/players/player.php?p=penajo01,,1465
Jose Rijo,,https://www.baseball-almanac.com/players/player.php?p=rijojo01,,1466
Jose Santiago,,https://www.baseball-almanac.com/players/player.php?p=santijo02,,1467
Jose Tartabull,,https://www.baseball-almanac.com/players/player.php?p=tartajo01,,1468
Jose Uribe,,https://www.baseball-almanac.com/players/player.php?p=uribejo01,,1469
Juan Agosto,,https://www.baseball-almanac.com/players/player.php?p=agostju01,,1470
Juan Beniquez,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=beniqju01,,1471
Juan Berenguer,,https://www.baseball-almanac.com/players/player.php?p=berenju01,,1472
Juan Bernhardt,,https://www.baseball-almanac.com/players/player.php?p=bernhju01,,1473
Juan Bonilla,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=bonilju01,,1474
Juan Castillo,,https://www.baseball-almanac.com/players/player.php?p=castiju01,,1475
Juan Eichelberger,,https://www.baseball-almanac.com/players/player.php?p=eicheju01,,1476
Juan Espino,,https://www.baseball-almanac.com/players/player.php?p=espinju01,,1477
Juan Gonzalez,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=gonzaju03,,1478
Juan Marichal,,https://www.baseball-almanac.com/players/player.php?p=maricju01,,1479
Juan Nieves,,https://www.baseball-almanac.com/players/player.php?p=nieveju01,,1480
Juan Pizarro,,https://www.baseball-almanac.com/players/player.php?p=pizarju01,,1481
Juan Rios,,https://www.baseball-almanac.com/players/player.php?p=riosju01,,1482
Juan Samuel,Record Breaker Card,https://www.baseball-almanac.com/players/player.php?p=samueju01,,1483
Julian Javier,,https://www.baseball-almanac.com/players/player.php?p=javieju01,,1484
Julio Cruz,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=cruzju01,,1485
Julio Franco,,https://www.baseball-almanac.com/players/player.php?p=francju01,,1486
Julio Gonzalez,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=gonzaju01,DUP,1487
Julio Gonzalez,,https://www.baseball-almanac.com/players/player.php?p=gonzaju02,DUP,1488
Julio Machado,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=machaju01,,1489
Julio Solano,,https://www.baseball-almanac.com/players/player.php?p=solanju01,,1490
Julio Valdez,,https://www.baseball-almanac.com/players/player.php?p=valdeju01,,1491
Junior Kennedy,,https://www.baseball-almanac.com/players/player.php?p=kenneju01,,1492
Junior Moore,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=mooreju01,,1493
Junior Noboa,,https://www.baseball-almanac.com/players/player.php?p=noboaju01,,1494
Junior Ortiz,,https://www.baseball-almanac.com/players/player.php?p=ortizju01,,1495
Justin Fitzgerald,,https://www.baseball-almanac.com/players/player.php?p=fitzgmi01,,1496
Kal Daniels,,https://www.baseball-almanac.com/players/player.php?p=danieka01,,1497
Karl Best,,https://www.baseball-almanac.com/players/player.php?p=bestka01,,1498
Keefe Cato,,https://www.baseball-almanac.com/players/player.php?p=catoke01,,1499
Keith Atherton,,https://www.baseball-almanac.com/players/player.php?p=atherke01,,1500
Keith Comstock,,https://www.baseball-almanac.com/players/player.php?p=comstke01,,1501
Keith Drumright,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=drumrke01,,1502
Keith Hernandez,,https://www.baseball-almanac.com/players/player.php?p=hernake01,,1503
Keith Hughes,,https://www.baseball-almanac.com/players/player.php?p=hugheke01,,1504
Keith Miller,,https://www.baseball-almanac.com/players/player.php?p=milleke02,DUP,1505
Keith Miller,,https://www.baseball-almanac.com/players/player.php?p=milleke01,DUP,1506
Keith Moreland,,https://www.baseball-almanac.com/players/player.php?p=morelke01,,1507
Kelly Downs,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=downske01,,1508
Kelly Gruber,,https://www.baseball-almanac.com/players/player.php?p=grubeke01,,1509
Kelly Mann,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=mannke01,,1510
Kelly Paris,,https://www.baseball-almanac.com/players/player.php?p=pariske01,,1511
Kelvin Chapman,,https://www.baseball-almanac.com/players/player.php?p=chapmke01,,1512
Ken Aspromonte,,https://www.baseball-almanac.com/players/player.php?p=asproke01,,1513
Ken Berry,,https://www.baseball-almanac.com/players/player.php?p=berryke01,,1514
Ken Boswell,,https://www.baseball-almanac.com/players/player.php?p=bosweke01,,1515
Ken Brett,,https://www.baseball-almanac.com/players/player.php?p=brettke01,,1516
Ken Caminiti,,https://www.baseball-almanac.com/players/player.php?p=caminke01,,1517
Ken Clay,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=clayke01,,1518
Ken Dayley,,https://www.baseball-almanac.com/players/player.php?p=dayleke01,,1519
Ken Dixon,,https://www.baseball-almanac.com/players/player.php?p=dixonke01,,1520
Ken Forsch,,https://www.baseball-almanac.com/players/player.php?p=forscke01,,1521
Ken Frailing,,https://www.baseball-almanac.com/players/player.php?p=frailke01,,1522
Ken Gerhart,,https://www.baseball-almanac.com/players/player.php?p=gerhake01,,1523
Ken Griffey,,https://www.baseball-almanac.com/players/player.php?p=griffke01,,1524
Ken Harrelson,,https://www.baseball-almanac.com/players/player.php?p=harreke01,,1525
Ken Henderson,,https://www.baseball-almanac.com/players/player.php?p=hendeke01,,1526
Ken Holtzman,,https://www.baseball-almanac.com/players/player.php?p=holtzke01,,1527
Ken Howell,,https://www.baseball-almanac.com/players/player.php?p=howelke01,,1528
Ken Kravec,,https://www.baseball-almanac.com/players/player.php?p=kraveke01,,1529
Ken Landreaux,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=landrke01,,1530
Ken Macha,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=machake01,,1531
Ken McMullen,,https://www.baseball-almanac.com/players/player.php?p=mcmulke01,,1532
Ken Oberkfell,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=oberkke01,,1533
Ken Patterson,,https://www.baseball-almanac.com/players/player.php?p=patteke01,,1534
Ken Phelps,,https://www.baseball-almanac.com/players/player.php?p=phelpke01,,1535
Ken Reitz,,https://www.baseball-almanac.com/players/player.php?p=reitzke01,,1536
Ken Reynolds,,https://www.baseball-almanac.com/players/player.php?p=reynoke01,,1537
Ken Rudolph,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=rudolke01,,1538
Ken Sanders,,https://www.baseball-almanac.com/players/player.php?p=sandeke01,,1539
Ken Schrom,,https://www.baseball-almanac.com/players/player.php?p=schroke01,,1540
Ken Singleton,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=singlke01,,1541
Ken Suarez,,https://www.baseball-almanac.com/players/player.php?p=suareke01,,1542
Ken Szotkiewicz,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=szotkke01,,1543
Ken Tatum,,https://www.baseball-almanac.com/players/player.php?p=tatumke01,,1544
Ken Williams,,https://www.baseball-almanac.com/players/player.php?p=willike01,,1545
Ken Wright,,https://www.baseball-almanac.com/players/player.php?p=wrighke01,,1546
Kenny Williams,Ken Williams on Card,https://www.baseball-almanac.com/players/player.php?p=willike02,,1547
Kent Hrbek,,https://www.baseball-almanac.com/players/player.php?p=hrbekke01,,1548
Kent Tekulve,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=tekulke01,,1549
Kevin Bass,,https://www.baseball-almanac.com/players/player.php?p=basske01,,1550
Kevin Bell,,https://www.baseball-almanac.com/players/player.php?p=bellke01,,1551
Kevin Coffman,,https://www.baseball-almanac.com/players/player.php?p=coffmke01,,1552
Kevin Collins,,https://www.baseball-almanac.com/players/player.php?p=collike01,,1553
Kevin Elster,,https://www.baseball-almanac.com/players/player.php?p=elsteke01,,1554
Kevin Gross,,https://www.baseball-almanac.com/players/player.php?p=grosske01,,1555
Kevin Hagen,,https://www.baseball-almanac.com/players/player.php?p=hagenke01,,1556
Kevin Hickey,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=hickeke01,,1557
Kevin Kobel,,https://www.baseball-almanac.com/players/player.php?p=kobelke01,,1558
Kevin McReynolds,,https://www.baseball-almanac.com/players/player.php?p=mcreyke01,,1559
Kevin Mitchell,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=mitchke01,,1560
Kevin Ritz,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=ritzke01,,1561
Kevin Romine,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=rominke01,,1562
Kevin Saucier,,https://www.baseball-almanac.com/players/player.php?p=saucike01,,1563
Kevin Seitzer,,https://www.baseball-almanac.com/players/player.php?p=seitzke01,,1564
Kevin Tapani,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=tapanke01,,1565
Kiko Garcia,,https://www.baseball-almanac.com/players/player.php?p=garciki01,,1566
Kip Young,,https://www.baseball-almanac.com/players/player.php?p=youngki01,,1567
Kirby Puckett,,https://www.baseball-almanac.com/players/player.php?p=puckeki01,,1568
Kirk Gibson,,https://www.baseball-almanac.com/players/player.php?p=gibsoki01,,1569
Kirk McCaskill,,https://www.baseball-almanac.com/players/player.php?p=mccaski01,,1570
Kirt Manwaring,,https://www.baseball-almanac.com/players/player.php?p=manwaki01,,1571
Kurt Bevacqua,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=bevacku01,,1572
Kurt Kepshire,,https://www.baseball-almanac.com/players/player.php?p=kepshku01,,1573
Kurt Stillwell,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=stillku01,,1574
La Rue Washington,,https://www.baseball-almanac.com/players/player.php?p=washila01,,1575
Lamar Johnson,,https://www.baseball-almanac.com/players/player.php?p=johnsla02,,1576
LaMarr Hoyt,,https://www.baseball-almanac.com/players/player.php?p=hoytla01,,1577
Lance McCullers,,https://www.baseball-almanac.com/players/player.php?p=mcculla01,,1578
Lance Parrish,,https://www.baseball-almanac.com/players/player.php?p=parrila02,,1579
Lance Rautzhan,,https://www.baseball-almanac.com/players/player.php?p=rautzla01,,1580
Larry Andersen,,https://www.baseball-almanac.com/players/player.php?p=anderla02,,1581
Larry Biittner,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=biittla01,,1582
Larry Bowa,,https://www.baseball-almanac.com/players/player.php?p=bowala01,,1583
Larry Bradford,,https://www.baseball-almanac.com/players/player.php?p=bradfla01,,1584
Larry Brown,,https://www.baseball-almanac.com/players/player.php?p=brownla01,,1585
Larry Burchart,,https://www.baseball-almanac.com/players/player.php?p=burchla01,,1586
Larry Christenson,,https://www.baseball-almanac.com/players/player.php?p=chrisla01,,1587
Larry Cox,,https://www.baseball-almanac.com/players/player.php?p=coxla01,,1588
Larry Demery,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=demerla01,,1589
Larry Dierker,,https://www.baseball-almanac.com/players/player.php?p=dierkla01,,1590
Larry Gura,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=gurala01,,1591
Larry Haney,,https://www.baseball-almanac.com/players/player.php?p=haneyla01,,1592
Larry Hardy,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=hardyla01,,1593
Larry Harlow,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=harlola01,,1594
Larry Herndon,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=herndla01,,1595
Larry Hisle,,https://www.baseball-almanac.com/players/player.php?p=hislela01,,1596
Larry Jaster,,https://www.baseball-almanac.com/players/player.php?p=jastela01,,1597
Larry Johnson,,https://www.baseball-almanac.com/players/player.php?p=johnsla01,,1598
Larry Lintz,,https://www.baseball-almanac.com/players/player.php?p=lintzla01,,1599
Larry McWilliams,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=mcwilla01,,1600
Larry Milbourne,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=milbola01,,1601
Larry Murray,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=murrala01,,1602
Larry Owen,,https://www.baseball-almanac.com/players/player.php?p=owenla01,,1603
Larry Parrish,,https://www.baseball-almanac.com/players/player.php?p=parrila01,,1604
Larry Sheets,,https://www.baseball-almanac.com/players/player.php?p=sheetla01,,1605
Larry Stahl,,https://www.baseball-almanac.com/players/player.php?p=stahlla01,,1606
Larry Walker,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=walkela01,,1607
Larry Whisenton,,https://www.baseball-almanac.com/players/player.php?p=whisela01,,1608
Larry Wolfe,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=wolfela01,,1609
Larvell Blanks,,https://www.baseball-almanac.com/players/player.php?p=blankla01,,1610
Lary Sorensen,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=sorenla01,,1611
Lee Guetterman,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=guettle01,,1612
Lee Lacy,,https://www.baseball-almanac.com/players/player.php?p=lacyle01,,1613
Lee May,,https://www.baseball-almanac.com/players/player.php?p=mayle01,,1614
Lee Maye,,https://www.baseball-almanac.com/players/player.php?p=mayele01,,1615
Lee Mazzilli,,https://www.baseball-almanac.com/players/player.php?p=mazzile01,,1616
Lee Richard,,https://www.baseball-almanac.com/players/player.php?p=richale01,,1617
Lee Smith,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=smithle02,,1618
Lee Stange,,https://www.baseball-almanac.com/players/player.php?p=stangle01,,1619
Lee Tunnell,,https://www.baseball-almanac.com/players/player.php?p=tunnele01,,1620
Len Barker,,https://www.baseball-almanac.com/players/player.php?p=barkele01,,1621
Len Gabrielson,,https://www.baseball-almanac.com/players/player.php?p=gabrile02,,1622
Len Matuszek,,https://www.baseball-almanac.com/players/player.php?p=matusle01,,1623
Len Whitehouse,,https://www.baseball-almanac.com/players/player.php?p=whitele01,,1624
Lenn Sakata,,https://www.baseball-almanac.com/players/player.php?p=sakatle01,,1625
Lenny Dykstra,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=dykstle01,,1626
Lenny Faedo,,https://www.baseball-almanac.com/players/player.php?p=faedole01,,1627
Lenny Randle,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=randlle01,,1628
Leo Cardenas,,https://www.baseball-almanac.com/players/player.php?p=cardele01,,1629
Leo Durocher,,https://www.baseball-almanac.com/players/player.php?p=durocle01,,1630
Leo Foster,,https://www.baseball-almanac.com/players/player.php?p=fostele01,,1631
Leo Hernandez,,https://www.baseball-almanac.com/players/player.php?p=hernale01,,1632
Leon Durham,,https://www.baseball-almanac.com/players/player.php?p=durhale01,,1633
Leon McFadden,,https://www.baseball-almanac.com/players/player.php?p=mcfadle01,,1634
Leon Roberts,,https://www.baseball-almanac.com/players/player.php?p=roberle01,,1635
Leron Lee,,https://www.baseball-almanac.com/players/player.php?p=leele02,,1636
Leroy Stanton,,https://www.baseball-almanac.com/players/player.php?p=stantle01,,1637
Lerrin LaGrow,,https://www.baseball-almanac.com/players/player.php?p=lagrole01,,1638
Les Cain,,https://www.baseball-almanac.com/players/player.php?p=cainle01,,1639
Les Lancaster,,https://www.baseball-almanac.com/players/player.php?p=lancale01,,1640
Les Straker,,https://www.baseball-almanac.com/players/player.php?p=strakle01,,1641
Lew Krausse,,https://www.baseball-almanac.com/players/player.php?p=krausle02,DUP,1642
Lew Krausse,,https://www.baseball-almanac.com/players/player.php?p=krausle01,DUP,1643
Lindy McDaniel,,https://www.baseball-almanac.com/players/player.php?p=mcdanli01,,1644
Lloyd Allen,,https://www.baseball-almanac.com/players/player.php?p=allenll01,,1645
Lloyd McClendon,,https://www.baseball-almanac.com/players/player.php?p=mcclell01,,1646
Lloyd Moseby,,https://www.baseball-almanac.com/players/player.php?p=mosebll01,,1647
Lonnie Smith,,https://www.baseball-almanac.com/players/player.php?p=smithlo01,,1648
Lorenzo Gray,,https://www.baseball-almanac.com/players/player.php?p=graylo01,,1649
Lou Brock,,https://www.baseball-almanac.com/players/player.php?p=brocklo01,,1650
Lou Klimchock,,https://www.baseball-almanac.com/players/player.php?p=klimclo01,,1651
Lou Marone,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=maronlo01,,1652
Lou Piniella,,https://www.baseball-almanac.com/players/player.php?p=pinielo01,,1653
Lou Thornton,,https://www.baseball-almanac.com/players/player.php?p=thornlo01,,1654
Lou Whitaker,,https://www.baseball-almanac.com/players/player.php?p=whitalo01,,1655
Louie Meadows,,https://www.baseball-almanac.com/players/player.php?p=meadolo01,,1656
Lowell Palmer,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=palmelo01,,1657
Luis Aguayo,,https://www.baseball-almanac.com/players/player.php?p=aguaylu01,,1658
Luis Alicea,,https://www.baseball-almanac.com/players/player.php?p=alicelu01,,1659
Luis Alvarado,,https://www.baseball-almanac.com/players/player.php?p=alvarlu01,,1660
Luis Aparicio,,https://www.baseball-almanac.com/players/player.php?p=aparilu01,,1661
Luis Aponte,,https://www.baseball-almanac.com/players/player.php?p=apontlu01,,1662
Luis Aquino,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=aquinlu01,,1663
Luis DeLeon,,https://www.baseball-almanac.com/players/player.php?p=deleolu01,,1664
Luis Gomez,,https://www.baseball-almanac.com/players/player.php?p=gomezlu01,,1665
Luis Leal,,https://www.baseball-almanac.com/players/player.php?p=leallu01,,1666
Luis Medina,,https://www.baseball-almanac.com/players/player.php?p=medinlu01,,1667
Luis Melendez,,https://www.baseball-almanac.com/players/player.php?p=melenlu01,,1668
Luis Polonia,,https://www.baseball-almanac.com/players/player.php?p=polonlu01,,1669
Luis Pujols,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=pujollu01,,1670
Luis Quinones,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=quinolu01,,1671
Luis Rivera,,https://www.baseball-almanac.com/players/player.php?p=riverlu01,,1672
Luis Salazar,,https://www.baseball-almanac.com/players/player.php?p=salazlu01,,1673
Luis Sanchez,,https://www.baseball-almanac.com/players/player.php?p=sanchlu01,,1674
Luis Tiant,,https://www.baseball-almanac.com/players/player.php?p=tiantlu01,,1675
Luke Walker,,https://www.baseball-almanac.com/players/player.php?p=walkelu01,,1676
Lum Harris,,https://www.baseball-almanac.com/players/player.php?p=harrilu01,,1677
Lyman Bostock,,https://www.baseball-almanac.com/players/player.php?p=bostoly01,,1678
Lynn Jones,,https://www.baseball-almanac.com/players/player.php?p=jonesly01,,1679
Lynn McGlothen,,https://www.baseball-almanac.com/players/player.php?p=mcgloly01,,1680
Mac Scarce,,https://www.baseball-almanac.com/players/player.php?p=scarcma01,,1681
Mack Jones,,https://www.baseball-almanac.com/players/player.php?p=jonesma01,,1682
Mackey Sasser,,https://www.baseball-almanac.com/players/player.php?p=sassema01,,1683
Manny Castillo,,https://www.baseball-almanac.com/players/player.php?p=castima01,,1684
Manny Mota,,https://www.baseball-almanac.com/players/player.php?p=motama01,,1685
Manny Sanguillen,,https://www.baseball-almanac.com/players/player.php?p=sanguma01,,1686
Manny Sarmiento,,https://www.baseball-almanac.com/players/player.php?p=sarmima01,,1687
Manny Trillo,,https://www.baseball-almanac.com/players/player.php?p=trillma01,,1688
Manuel Lee,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=leema02,,1689
Marc Hill,,https://www.baseball-almanac.com/players/player.php?p=hillma01,,1690
Marc Sullivan,,https://www.baseball-almanac.com/players/player.php?p=sullima02,,1691
